token,folio_id,section_label,visual_category,line_global,line_in_folio,token_index_in_line,line_token_count,line_position,paragraph_initial,raw_line_tag
qokeody,f88r,pharmaceutical,pharmaceutical,3605,9,6,11,line_medial,False,"f88r.9,+P0"
dar,f88r,pharmaceutical,pharmaceutical,3605,9,7,11,line_medial,False,"f88r.9,+P0"
or,f88r,pharmaceutical,pharmaceutical,3605,9,8,11,line_medial,False,"f88r.9,+P0"
om,f88r,pharmaceutical,pharmaceutical,3605,9,9,11,line_medial,False,"f88r.9,+P0"
cheody,f88r,pharmaceutical,pharmaceutical,3605,9,10,11,line_final,False,"f88r.9,+P0"
qokeol,f88r,pharmaceutical,pharmaceutical,3606,10,0,10,line_initial,False,"f88r.10,+P0"
cheol,f88r,pharmaceutical,pharmaceutical,3606,10,1,10,line_medial,False,"f88r.10,+P0"
saiin,f88r,pharmaceutical,pharmaceutical,3606,10,2,10,line_medial,False,"f88r.10,+P0"
cheos,f88r,pharmaceutical,pharmaceutical,3606,10,3,10,line_medial,False,"f88r.10,+P0"
cheol,f88r,pharmaceutical,pharmaceutical,3606,10,4,10,line_medial,False,"f88r.10,+P0"
doleeey,f88r,pharmaceutical,pharmaceutical,3606,10,5,10,line_medial,False,"f88r.10,+P0"
or,f88r,pharmaceutical,pharmaceutical,3606,10,6,10,line_medial,False,"f88r.10,+P0"
cheom,f88r,pharmaceutical,pharmaceutical,3606,10,7,10,line_medial,False,"f88r.10,+P0"
cheo,f88r,pharmaceutical,pharmaceutical,3606,10,8,10,line_medial,False,"f88r.10,+P0"
am,f88r,pharmaceutical,pharmaceutical,3606,10,9,10,line_final,False,"f88r.10,+P0"
yokeody,f88r,pharmaceutical,pharmaceutical,3607,11,0,7,line_initial,False,"f88r.11,+P0"
cheom,f88r,pharmaceutical,pharmaceutical,3607,11,1,7,line_medial,False,"f88r.11,+P0"
qoor,f88r,pharmaceutical,pharmaceutical,3607,11,2,7,line_medial,False,"f88r.11,+P0"
cheeb,f88r,pharmaceutical,pharmaceutical,3607,11,3,7,line_medial,False,"f88r.11,+P0"
ykeor,f88r,pharmaceutical,pharmaceutical,3607,11,4,7,line_medial,False,"f88r.11,+P0"
shy,f88r,pharmaceutical,pharmaceutical,3607,11,5,7,line_medial,False,"f88r.11,+P0"
sam,f88r,pharmaceutical,pharmaceutical,3607,11,6,7,line_final,False,"f88r.11,+P0"
otaldy,f88r,pharmaceutical,pharmaceutical,3608,12,0,1,line_initial_final,False,"f88r.12,@Lc"
oram,f88r,pharmaceutical,pharmaceutical,3609,13,0,1,line_initial_final,False,"f88r.13,@Lf"
dary,f88r,pharmaceutical,pharmaceutical,3610,14,0,1,line_initial_final,False,"f88r.14,@Lf"
okol,f88r,pharmaceutical,pharmaceutical,3611,15,0,1,line_initial_final,False,"f88r.15,@Lf"
sorory,f88r,pharmaceutical,pharmaceutical,3612,16,0,1,line_initial_final,False,"f88r.16,@Lf"
otyda,f88r,pharmaceutical,pharmaceutical,3613,17,0,1,line_initial_final,False,"f88r.17,@Lf"
koa,f88r,pharmaceutical,pharmaceutical,3614,18,0,7,line_initial,True,"f88r.18,@P0"
cphol,f88r,pharmaceutical,pharmaceutical,3614,18,1,7,line_medial,False,"f88r.18,@P0"
orchor,f88r,pharmaceutical,pharmaceutical,3614,18,2,7,line_medial,False,"f88r.18,@P0"
pcheoly,f88r,pharmaceutical,pharmaceutical,3614,18,3,7,line_medial,False,"f88r.18,@P0"
otchol,f88r,pharmaceutical,pharmaceutical,3614,18,4,7,line_medial,False,"f88r.18,@P0"
oldy,f88r,pharmaceutical,pharmaceutical,3614,18,5,7,line_medial,False,"f88r.18,@P0"
salsaly,f88r,pharmaceutical,pharmaceutical,3614,18,6,7,line_final,False,"f88r.18,@P0"
dchey,f88r,pharmaceutical,pharmaceutical,3615,19,0,8,line_initial,False,"f88r.19,+P0"
chokol,f88r,pharmaceutical,pharmaceutical,3615,19,1,8,line_medial,False,"f88r.19,+P0"
daiin,f88r,pharmaceutical,pharmaceutical,3615,19,2,8,line_medial,False,"f88r.19,+P0"
qoekol,f88r,pharmaceutical,pharmaceutical,3615,19,3,8,line_medial,False,"f88r.19,+P0"
qoekol,f88r,pharmaceutical,pharmaceutical,3615,19,4,8,line_medial,False,"f88r.19,+P0"
qockhol,f88r,pharmaceutical,pharmaceutical,3615,19,5,8,line_medial,False,"f88r.19,+P0"
okol,f88r,pharmaceutical,pharmaceutical,3615,19,6,8,line_medial,False,"f88r.19,+P0"
cheol,f88r,pharmaceutical,pharmaceutical,3615,19,7,8,line_final,False,"f88r.19,+P0"
dsheol,f88r,pharmaceutical,pharmaceutical,3616,20,0,8,line_initial,False,"f88r.20,+P0"
qokeey,f88r,pharmaceutical,pharmaceutical,3616,20,1,8,line_medial,False,"f88r.20,+P0"
chy,f88r,pharmaceutical,pharmaceutical,3616,20,2,8,line_medial,False,"f88r.20,+P0"
aiin,f88r,pharmaceutical,pharmaceutical,3616,20,3,8,line_medial,False,"f88r.20,+P0"
chor,f88r,pharmaceutical,pharmaceutical,3616,20,4,8,line_medial,False,"f88r.20,+P0"
oteor,f88r,pharmaceutical,pharmaceutical,3616,20,5,8,line_medial,False,"f88r.20,+P0"
aiin,f88r,pharmaceutical,pharmaceutical,3616,20,6,8,line_medial,False,"f88r.20,+P0"
chosals,f88r,pharmaceutical,pharmaceutical,3616,20,7,8,line_final,False,"f88r.20,+P0"
teol,f88r,pharmaceutical,pharmaceutical,3617,21,0,8,line_initial,False,"f88r.21,+P0"
chor,f88r,pharmaceutical,pharmaceutical,3617,21,1,8,line_medial,False,"f88r.21,+P0"
olsheody,f88r,pharmaceutical,pharmaceutical,3617,21,2,8,line_medial,False,"f88r.21,+P0"
qokeol,f88r,pharmaceutical,pharmaceutical,3617,21,3,8,line_medial,False,"f88r.21,+P0"
sho,f88r,pharmaceutical,pharmaceutical,3617,21,4,8,line_medial,False,"f88r.21,+P0"
ol,f88r,pharmaceutical,pharmaceutical,3617,21,5,8,line_medial,False,"f88r.21,+P0"
sheeol,f88r,pharmaceutical,pharmaceutical,3617,21,6,8,line_medial,False,"f88r.21,+P0"
sheoldg,f88r,pharmaceutical,pharmaceutical,3617,21,7,8,line_final,False,"f88r.21,+P0"
ychey,f88r,pharmaceutical,pharmaceutical,3618,22,0,6,line_initial,False,"f88r.22,+P0"
okaiin,f88r,pharmaceutical,pharmaceutical,3618,22,1,6,line_medial,False,"f88r.22,+P0"
chol,f88r,pharmaceutical,pharmaceutical,3618,22,2,6,line_medial,False,"f88r.22,+P0"
cheor,f88r,pharmaceutical,pharmaceutical,3618,22,3,6,line_medial,False,"f88r.22,+P0"
ol,f88r,pharmaceutical,pharmaceutical,3618,22,4,6,line_medial,False,"f88r.22,+P0"
chorcholsal,f88r,pharmaceutical,pharmaceutical,3618,22,5,6,line_final,False,"f88r.22,+P0"
ofyskydal,f88r,pharmaceutical,pharmaceutical,3619,23,0,1,line_initial_final,False,"f88r.23,@Lc"
otor,f88r,pharmaceutical,pharmaceutical,3620,24,0,2,line_initial,False,"f88r.24,@Lf"
am,f88r,pharmaceutical,pharmaceutical,3620,24,1,2,line_final,False,"f88r.24,@Lf"
ofaldo,f88r,pharmaceutical,pharmaceutical,3621,25,0,1,line_initial_final,False,"f88r.25,@Lf"
poeear,f88r,pharmaceutical,pharmaceutical,3622,26,0,6,line_initial,True,"f88r.26,@P0"
sheoky,f88r,pharmaceutical,pharmaceutical,3622,26,1,6,line_medial,False,"f88r.26,@P0"
olkeey,f88r,pharmaceutical,pharmaceutical,3622,26,2,6,line_medial,False,"f88r.26,@P0"
cthol,f88r,pharmaceutical,pharmaceutical,3622,26,3,6,line_medial,False,"f88r.26,@P0"
poldy,f88r,pharmaceutical,pharmaceutical,3622,26,4,6,line_medial,False,"f88r.26,@P0"
okoldy,f88r,pharmaceutical,pharmaceutical,3622,26,5,6,line_final,False,"f88r.26,@P0"
qokol,f88r,pharmaceutical,pharmaceutical,3623,27,0,9,line_initial,False,"f88r.27,+P0"
chol,f88r,pharmaceutical,pharmaceutical,3623,27,1,9,line_medial,False,"f88r.27,+P0"
qokol,f88r,pharmaceutical,pharmaceutical,3623,27,2,9,line_medial,False,"f88r.27,+P0"
qokol,f88r,pharmaceutical,pharmaceutical,3623,27,3,9,line_medial,False,"f88r.27,+P0"
chol,f88r,pharmaceutical,pharmaceutical,3623,27,4,9,line_medial,False,"f88r.27,+P0"
cheey,f88r,pharmaceutical,pharmaceutical,3623,27,5,9,line_medial,False,"f88r.27,+P0"
or,f88r,pharmaceutical,pharmaceutical,3623,27,6,9,line_medial,False,"f88r.27,+P0"
aiin,f88r,pharmaceutical,pharmaceutical,3623,27,7,9,line_medial,False,"f88r.27,+P0"
oldal,f88r,pharmaceutical,pharmaceutical,3623,27,8,9,line_final,False,"f88r.27,+P0"
ykar,f88r,pharmaceutical,pharmaceutical,3624,28,0,9,line_initial,False,"f88r.28,+P0"
cheol,f88r,pharmaceutical,pharmaceutical,3624,28,1,9,line_medial,False,"f88r.28,+P0"
chol,f88r,pharmaceutical,pharmaceutical,3624,28,2,9,line_medial,False,"f88r.28,+P0"
chey,f88r,pharmaceutical,pharmaceutical,3624,28,3,9,line_medial,False,"f88r.28,+P0"
ckhey,f88r,pharmaceutical,pharmaceutical,3624,28,4,9,line_medial,False,"f88r.28,+P0"
or,f88r,pharmaceutical,pharmaceutical,3624,28,5,9,line_medial,False,"f88r.28,+P0"
shear,f88r,pharmaceutical,pharmaceutical,3624,28,6,9,line_medial,False,"f88r.28,+P0"
ar,f88r,pharmaceutical,pharmaceutical,3624,28,7,9,line_medial,False,"f88r.28,+P0"
alsy,f88r,pharmaceutical,pharmaceutical,3624,28,8,9,line_final,False,"f88r.28,+P0"
kor,f88r,pharmaceutical,pharmaceutical,3625,29,0,9,line_initial,False,"f88r.29,+P0"
chey,f88r,pharmaceutical,pharmaceutical,3625,29,1,9,line_medial,False,"f88r.29,+P0"
qokol,f88r,pharmaceutical,pharmaceutical,3625,29,2,9,line_medial,False,"f88r.29,+P0"
cheol,f88r,pharmaceutical,pharmaceutical,3625,29,3,9,line_medial,False,"f88r.29,+P0"
chody,f88r,pharmaceutical,pharmaceutical,3625,29,4,9,line_medial,False,"f88r.29,+P0"
qokol,f88r,pharmaceutical,pharmaceutical,3625,29,5,9,line_medial,False,"f88r.29,+P0"
kchor,f88r,pharmaceutical,pharmaceutical,3625,29,6,9,line_medial,False,"f88r.29,+P0"
chol,f88r,pharmaceutical,pharmaceutical,3625,29,7,9,line_medial,False,"f88r.29,+P0"
dal,f88r,pharmaceutical,pharmaceutical,3625,29,8,9,line_final,False,"f88r.29,+P0"
ykeeey,f88r,pharmaceutical,pharmaceutical,3626,30,0,7,line_initial,False,"f88r.30,+P0"
cheor,f88r,pharmaceutical,pharmaceutical,3626,30,1,7,line_medial,False,"f88r.30,+P0"
cheotey,f88r,pharmaceutical,pharmaceutical,3626,30,2,7,line_medial,False,"f88r.30,+P0"
cheol,f88r,pharmaceutical,pharmaceutical,3626,30,3,7,line_medial,False,"f88r.30,+P0"
qokeor,f88r,pharmaceutical,pharmaceutical,3626,30,4,7,line_medial,False,"f88r.30,+P0"
chetchy,f88r,pharmaceutical,pharmaceutical,3626,30,5,7,line_medial,False,"f88r.30,+P0"
ofal,f88r,pharmaceutical,pharmaceutical,3626,30,6,7,line_final,False,"f88r.30,+P0"
dar,f88r,pharmaceutical,pharmaceutical,3627,31,0,6,line_initial,False,"f88r.31,+P0"
chear,f88r,pharmaceutical,pharmaceutical,3627,31,1,6,line_medial,False,"f88r.31,+P0"
chol,f88r,pharmaceutical,pharmaceutical,3627,31,2,6,line_medial,False,"f88r.31,+P0"
dol,f88r,pharmaceutical,pharmaceutical,3627,31,3,6,line_medial,False,"f88r.31,+P0"
qoekeor,f88r,pharmaceutical,pharmaceutical,3627,31,4,6,line_medial,False,"f88r.31,+P0"
cheom,f88r,pharmaceutical,pharmaceutical,3627,31,5,6,line_final,False,"f88r.31,+P0"
okalyd,f88v,pharmaceutical,pharmaceutical,3628,1,0,1,line_initial_final,False,"f88v.1,@Lc"
cheocthy,f88v,pharmaceutical,pharmaceutical,3629,2,0,1,line_initial_final,False,"f88v.2,@Lf"
cpheor,f88v,pharmaceutical,pharmaceutical,3630,3,0,1,line_initial_final,False,"f88v.3,@Lf"
otar,f88v,pharmaceutical,pharmaceutical,3631,4,0,2,line_initial,False,"f88v.4,@Lf"
arody,f88v,pharmaceutical,pharmaceutical,3631,4,1,2,line_final,False,"f88v.4,@Lf"
otokol,f88v,pharmaceutical,pharmaceutical,3632,5,0,1,line_initial_final,False,"f88v.5,@Lf"
teodal,f88v,pharmaceutical,pharmaceutical,3633,6,0,8,line_initial,True,"f88v.6,@P0"
lkeo,f88v,pharmaceutical,pharmaceutical,3633,6,1,8,line_medial,False,"f88v.6,@P0"
cheor,f88v,pharmaceutical,pharmaceutical,3633,6,2,8,line_medial,False,"f88v.6,@P0"
roshckhy,f88v,pharmaceutical,pharmaceutical,3633,6,3,8,line_medial,False,"f88v.6,@P0"
sorshy,f88v,pharmaceutical,pharmaceutical,3633,6,4,8,line_medial,False,"f88v.6,@P0"
aiin,f88v,pharmaceutical,pharmaceutical,3633,6,5,8,line_medial,False,"f88v.6,@P0"
cheokal,f88v,pharmaceutical,pharmaceutical,3633,6,6,8,line_medial,False,"f88v.6,@P0"
saldaiin,f88v,pharmaceutical,pharmaceutical,3633,6,7,8,line_final,False,"f88v.6,@P0"
dshor,f88v,pharmaceutical,pharmaceutical,3634,7,0,9,line_initial,False,"f88v.7,+P0"
shor,f88v,pharmaceutical,pharmaceutical,3634,7,1,9,line_medial,False,"f88v.7,+P0"
qokeody,f88v,pharmaceutical,pharmaceutical,3634,7,2,9,line_medial,False,"f88v.7,+P0"
qokeo,f88v,pharmaceutical,pharmaceutical,3634,7,3,9,line_medial,False,"f88v.7,+P0"
lchey,f88v,pharmaceutical,pharmaceutical,3634,7,4,9,line_medial,False,"f88v.7,+P0"
chkeor,f88v,pharmaceutical,pharmaceutical,3634,7,5,9,line_medial,False,"f88v.7,+P0"
qokeey,f88v,pharmaceutical,pharmaceutical,3634,7,6,9,line_medial,False,"f88v.7,+P0"
daiin,f88v,pharmaceutical,pharmaceutical,3634,7,7,9,line_medial,False,"f88v.7,+P0"
qokeom,f88v,pharmaceutical,pharmaceutical,3634,7,8,9,line_final,False,"f88v.7,+P0"
qoaiin,f88v,pharmaceutical,pharmaceutical,3635,8,0,9,line_initial,False,"f88v.8,+P0"
cheoy,f88v,pharmaceutical,pharmaceutical,3635,8,1,9,line_medial,False,"f88v.8,+P0"
olcheody,f88v,pharmaceutical,pharmaceutical,3635,8,2,9,line_medial,False,"f88v.8,+P0"
qoekeol,f88v,pharmaceutical,pharmaceutical,3635,8,3,9,line_medial,False,"f88v.8,+P0"
cho,f88v,pharmaceutical,pharmaceutical,3635,8,4,9,line_medial,False,"f88v.8,+P0"
chckhy,f88v,pharmaceutical,pharmaceutical,3635,8,5,9,line_medial,False,"f88v.8,+P0"
qoeey,f88v,pharmaceutical,pharmaceutical,3635,8,6,9,line_medial,False,"f88v.8,+P0"
key,f88v,pharmaceutical,pharmaceutical,3635,8,7,9,line_medial,False,"f88v.8,+P0"
cheokam,f88v,pharmaceutical,pharmaceutical,3635,8,8,9,line_final,False,"f88v.8,+P0"
choeey,f88v,pharmaceutical,pharmaceutical,3636,9,0,7,line_initial,False,"f88v.9,+P0"
keeod,f88v,pharmaceutical,pharmaceutical,3636,9,1,7,line_medial,False,"f88v.9,+P0"
aiin,f88v,pharmaceutical,pharmaceutical,3636,9,2,7,line_medial,False,"f88v.9,+P0"
chody,f88v,pharmaceutical,pharmaceutical,3636,9,3,7,line_medial,False,"f88v.9,+P0"
okearcheol,f88v,pharmaceutical,pharmaceutical,3636,9,4,7,line_medial,False,"f88v.9,+P0"
archeey,f88v,pharmaceutical,pharmaceutical,3636,9,5,7,line_medial,False,"f88v.9,+P0"
sairal,f88v,pharmaceutical,pharmaceutical,3636,9,6,7,line_final,False,"f88v.9,+P0"
dar,f88v,pharmaceutical,pharmaceutical,3637,10,0,4,line_initial,False,"f88v.10,+P0"
cheorol,f88v,pharmaceutical,pharmaceutical,3637,10,1,4,line_medial,False,"f88v.10,+P0"
chekol,f88v,pharmaceutical,pharmaceutical,3637,10,2,4,line_medial,False,"f88v.10,+P0"
daraly,f88v,pharmaceutical,pharmaceutical,3637,10,3,4,line_final,False,"f88v.10,+P0"
otoram,f88v,pharmaceutical,pharmaceutical,3638,11,0,1,line_initial_final,False,"f88v.11,@Lc"
otor,f88v,pharmaceutical,pharmaceutical,3639,12,0,1,line_initial_final,False,"f88v.12,@Lf"
cheosdy,f88v,pharmaceutical,pharmaceutical,3640,13,0,1,line_initial_final,False,"f88v.13,@Lf"
okaiin,f88v,pharmaceutical,pharmaceutical,3641,14,0,1,line_initial_final,False,"f88v.14,@Lf"
kosholdy,f88v,pharmaceutical,pharmaceutical,3642,15,0,7,line_initial,True,"f88v.15,@P0"
qotody,f88v,pharmaceutical,pharmaceutical,3642,15,1,7,line_medial,False,"f88v.15,@P0"
opykey,f88v,pharmaceutical,pharmaceutical,3642,15,2,7,line_medial,False,"f88v.15,@P0"
oldaiin,f88v,pharmaceutical,pharmaceutical,3642,15,3,7,line_medial,False,"f88v.15,@P0"
qoteody,f88v,pharmaceutical,pharmaceutical,3642,15,4,7,line_medial,False,"f88v.15,@P0"
yfolaiin,f88v,pharmaceutical,pharmaceutical,3642,15,5,7,line_medial,False,"f88v.15,@P0"
oraiin,f88v,pharmaceutical,pharmaceutical,3642,15,6,7,line_final,False,"f88v.15,@P0"
ysheod,f88v,pharmaceutical,pharmaceutical,3643,16,0,9,line_initial,False,"f88v.16,+P0"
sheo,f88v,pharmaceutical,pharmaceutical,3643,16,1,9,line_medial,False,"f88v.16,+P0"
sheody,f88v,pharmaceutical,pharmaceutical,3643,16,2,9,line_medial,False,"f88v.16,+P0"
qokeody,f88v,pharmaceutical,pharmaceutical,3643,16,3,9,line_medial,False,"f88v.16,+P0"
qoky,f88v,pharmaceutical,pharmaceutical,3643,16,4,9,line_medial,False,"f88v.16,+P0"
chees,f88v,pharmaceutical,pharmaceutical,3643,16,5,9,line_medial,False,"f88v.16,+P0"
cheody,f88v,pharmaceutical,pharmaceutical,3643,16,6,9,line_medial,False,"f88v.16,+P0"
qokeody,f88v,pharmaceutical,pharmaceutical,3643,16,7,9,line_medial,False,"f88v.16,+P0"
dal,f88v,pharmaceutical,pharmaceutical,3643,16,8,9,line_final,False,"f88v.16,+P0"
qokeey,f88v,pharmaceutical,pharmaceutical,3644,17,0,8,line_initial,False,"f88v.17,+P0"
qokeody,f88v,pharmaceutical,pharmaceutical,3644,17,1,8,line_medial,False,"f88v.17,+P0"
chor,f88v,pharmaceutical,pharmaceutical,3644,17,2,8,line_medial,False,"f88v.17,+P0"
oteody,f88v,pharmaceutical,pharmaceutical,3644,17,3,8,line_medial,False,"f88v.17,+P0"
qockhol,f88v,pharmaceutical,pharmaceutical,3644,17,4,8,line_medial,False,"f88v.17,+P0"
okol,f88v,pharmaceutical,pharmaceutical,3644,17,5,8,line_medial,False,"f88v.17,+P0"
cheedy,f88v,pharmaceutical,pharmaceutical,3644,17,6,8,line_medial,False,"f88v.17,+P0"
qokody,f88v,pharmaceutical,pharmaceutical,3644,17,7,8,line_final,False,"f88v.17,+P0"
ykeeor,f88v,pharmaceutical,pharmaceutical,3645,18,0,9,line_initial,False,"f88v.18,+P0"
chockhy,f88v,pharmaceutical,pharmaceutical,3645,18,1,9,line_medial,False,"f88v.18,+P0"
otol,f88v,pharmaceutical,pharmaceutical,3645,18,2,9,line_medial,False,"f88v.18,+P0"
cheeol,f88v,pharmaceutical,pharmaceutical,3645,18,3,9,line_medial,False,"f88v.18,+P0"
cheody,f88v,pharmaceutical,pharmaceutical,3645,18,4,9,line_medial,False,"f88v.18,+P0"
qotody,f88v,pharmaceutical,pharmaceutical,3645,18,5,9,line_medial,False,"f88v.18,+P0"
soteol,f88v,pharmaceutical,pharmaceutical,3645,18,6,9,line_medial,False,"f88v.18,+P0"
ch,f88v,pharmaceutical,pharmaceutical,3645,18,7,9,line_medial,False,"f88v.18,+P0"
tam,f88v,pharmaceutical,pharmaceutical,3645,18,8,9,line_final,False,"f88v.18,+P0"
odaiin,f88v,pharmaceutical,pharmaceutical,3646,19,0,9,line_initial,False,"f88v.19,+P0"
sheo,f88v,pharmaceutical,pharmaceutical,3646,19,1,9,line_medial,False,"f88v.19,+P0"
ol,f88v,pharmaceutical,pharmaceutical,3646,19,2,9,line_medial,False,"f88v.19,+P0"
qokeey,f88v,pharmaceutical,pharmaceutical,3646,19,3,9,line_medial,False,"f88v.19,+P0"
olaiin,f88v,pharmaceutical,pharmaceutical,3646,19,4,9,line_medial,False,"f88v.19,+P0"
cheody,f88v,pharmaceutical,pharmaceutical,3646,19,5,9,line_medial,False,"f88v.19,+P0"
chocthey,f88v,pharmaceutical,pharmaceutical,3646,19,6,9,line_medial,False,"f88v.19,+P0"
oteody,f88v,pharmaceutical,pharmaceutical,3646,19,7,9,line_medial,False,"f88v.19,+P0"
dy,f88v,pharmaceutical,pharmaceutical,3646,19,8,9,line_final,False,"f88v.19,+P0"
qokeodaiin,f88v,pharmaceutical,pharmaceutical,3647,20,0,5,line_initial,False,"f88v.20,+P0"
cheody,f88v,pharmaceutical,pharmaceutical,3647,20,1,5,line_medial,False,"f88v.20,+P0"
oteol,f88v,pharmaceutical,pharmaceutical,3647,20,2,5,line_medial,False,"f88v.20,+P0"
cheockhy,f88v,pharmaceutical,pharmaceutical,3647,20,3,5,line_medial,False,"f88v.20,+P0"
chody,f88v,pharmaceutical,pharmaceutical,3647,20,4,5,line_final,False,"f88v.20,+P0"
toair,f88v,pharmaceutical,pharmaceutical,3648,21,0,8,line_initial,False,"f88v.21,+P0"
oteeody,f88v,pharmaceutical,pharmaceutical,3648,21,1,8,line_medial,False,"f88v.21,+P0"
cpheody,f88v,pharmaceutical,pharmaceutical,3648,21,2,8,line_medial,False,"f88v.21,+P0"
ykchey,f88v,pharmaceutical,pharmaceutical,3648,21,3,8,line_medial,False,"f88v.21,+P0"
dam,f88v,pharmaceutical,pharmaceutical,3648,21,4,8,line_medial,False,"f88v.21,+P0"
cheor,f88v,pharmaceutical,pharmaceutical,3648,21,5,8,line_medial,False,"f88v.21,+P0"
chaly,f88v,pharmaceutical,pharmaceutical,3648,21,6,8,line_medial,False,"f88v.21,+P0"
korain,f88v,pharmaceutical,pharmaceutical,3648,21,7,8,line_final,False,"f88v.21,+P0"
dairodain,f88v,pharmaceutical,pharmaceutical,3649,22,0,8,line_initial,False,"f88v.22,+P0"
ykeodain,f88v,pharmaceutical,pharmaceutical,3649,22,1,8,line_medial,False,"f88v.22,+P0"
dain,f88v,pharmaceutical,pharmaceutical,3649,22,2,8,line_medial,False,"f88v.22,+P0"
shedy,f88v,pharmaceutical,pharmaceutical,3649,22,3,8,line_medial,False,"f88v.22,+P0"
qoteo,f88v,pharmaceutical,pharmaceutical,3649,22,4,8,line_medial,False,"f88v.22,+P0"
lchdy,f88v,pharmaceutical,pharmaceutical,3649,22,5,8,line_medial,False,"f88v.22,+P0"
qokeo,f88v,pharmaceutical,pharmaceutical,3649,22,6,8,line_medial,False,"f88v.22,+P0"
ain,f88v,pharmaceutical,pharmaceutical,3649,22,7,8,line_final,False,"f88v.22,+P0"
tol,f88v,pharmaceutical,pharmaceutical,3650,23,0,9,line_initial,False,"f88v.23,+P0"
keeodaiin,f88v,pharmaceutical,pharmaceutical,3650,23,1,9,line_medial,False,"f88v.23,+P0"
qoky,f88v,pharmaceutical,pharmaceutical,3650,23,2,9,line_medial,False,"f88v.23,+P0"
sheol,f88v,pharmaceutical,pharmaceutical,3650,23,3,9,line_medial,False,"f88v.23,+P0"
daiin,f88v,pharmaceutical,pharmaceutical,3650,23,4,9,line_medial,False,"f88v.23,+P0"
chees,f88v,pharmaceutical,pharmaceutical,3650,23,5,9,line_medial,False,"f88v.23,+P0"
aiin,f88v,pharmaceutical,pharmaceutical,3650,23,6,9,line_medial,False,"f88v.23,+P0"
chokar,f88v,pharmaceutical,pharmaceutical,3650,23,7,9,line_medial,False,"f88v.23,+P0"
daim,f88v,pharmaceutical,pharmaceutical,3650,23,8,9,line_final,False,"f88v.23,+P0"
daiin,f88v,pharmaceutical,pharmaceutical,3651,24,0,8,line_initial,False,"f88v.24,+P0"
sheor,f88v,pharmaceutical,pharmaceutical,3651,24,1,8,line_medial,False,"f88v.24,+P0"
sheedy,f88v,pharmaceutical,pharmaceutical,3651,24,2,8,line_medial,False,"f88v.24,+P0"
daiin,f88v,pharmaceutical,pharmaceutical,3651,24,3,8,line_medial,False,"f88v.24,+P0"
sho,f88v,pharmaceutical,pharmaceutical,3651,24,4,8,line_medial,False,"f88v.24,+P0"
qokeody,f88v,pharmaceutical,pharmaceutical,3651,24,5,8,line_medial,False,"f88v.24,+P0"
do,f88v,pharmaceutical,pharmaceutical,3651,24,6,8,line_medial,False,"f88v.24,+P0"
dair,f88v,pharmaceutical,pharmaceutical,3651,24,7,8,line_final,False,"f88v.24,+P0"
ykeey,f88v,pharmaceutical,pharmaceutical,3652,25,0,8,line_initial,False,"f88v.25,+P0"
sheor,f88v,pharmaceutical,pharmaceutical,3652,25,1,8,line_medial,False,"f88v.25,+P0"
tos,f88v,pharmaceutical,pharmaceutical,3652,25,2,8,line_medial,False,"f88v.25,+P0"
checkhy,f88v,pharmaceutical,pharmaceutical,3652,25,3,8,line_medial,False,"f88v.25,+P0"
dain,f88v,pharmaceutical,pharmaceutical,3652,25,4,8,line_medial,False,"f88v.25,+P0"
cheos,f88v,pharmaceutical,pharmaceutical,3652,25,5,8,line_medial,False,"f88v.25,+P0"
cheockhy,f88v,pharmaceutical,pharmaceutical,3652,25,6,8,line_medial,False,"f88v.25,+P0"
saldy,f88v,pharmaceutical,pharmaceutical,3652,25,7,8,line_final,False,"f88v.25,+P0"
saiin,f88v,pharmaceutical,pharmaceutical,3653,26,0,4,line_initial,False,"f88v.26,+P0"
choky,f88v,pharmaceutical,pharmaceutical,3653,26,1,4,line_medial,False,"f88v.26,+P0"
cheor,f88v,pharmaceutical,pharmaceutical,3653,26,2,4,line_medial,False,"f88v.26,+P0"
shy,f88v,pharmaceutical,pharmaceutical,3653,26,3,4,line_final,False,"f88v.26,+P0"
daramdal,f88v,pharmaceutical,pharmaceutical,3654,27,0,1,line_initial_final,False,"f88v.27,@Lc"
otydary,f88v,pharmaceutical,pharmaceutical,3655,28,0,1,line_initial_final,False,"f88v.28,@Lf"
otdordy,f88v,pharmaceutical,pharmaceutical,3656,29,0,1,line_initial_final,False,"f88v.29,@Lf"
dararda,f88v,pharmaceutical,pharmaceutical,3657,30,0,1,line_initial_final,False,"f88v.30,@Lf"
okchshy,f89r1,pharmaceutical,pharmaceutical,3658,1,0,1,line_initial_final,False,"f89r1.1,@Lc"
qkol,f89r1,pharmaceutical,pharmaceutical,3659,2,0,1,line_initial_final,False,"f89r1.2,@Lf"
oldam,f89r1,pharmaceutical,pharmaceutical,3660,3,0,1,line_initial_final,False,"f89r1.3,@Lf"
otoldy,f89r1,pharmaceutical,pharmaceutical,3661,4,0,1,line_initial_final,False,"f89r1.4,@Lf"
ararchodaiin,f89r1,pharmaceutical,pharmaceutical,3662,5,0,1,line_initial_final,False,"f89r1.5,@Lf"
qoar,f89r1,pharmaceutical,pharmaceutical,3663,6,0,10,line_initial,True,"f89r1.6,@P0"
shar,f89r1,pharmaceutical,pharmaceutical,3663,6,1,10,line_medial,False,"f89r1.6,@P0"
