token_count,type_token_ratio,mean_token_length,median_token_length,token_entropy,normalized_token_entropy,zipf_slope,prefix_entropy,core_entropy,suffix_entropy,H_suffix_given_core,H_core_given_prefix,MI_core_suffix,suffix_from_core_top1,suffix_from_core_top3,top_token_family_concentration,pcs_valid_count,line_initial_concentration_score,line_final_concentration_score,bigram_entropy,line_internal_shuffled_bigram_entropy,ordering_contribution,same_core_clustering_ratio,same_prefix_core_clustering_ratio,folio_id,section_label,folio_order_n
80,0.8,4.725,5.0,5.868619813556228,0.9781033022593714,-0.3324991414732859,4.006184200727339,4.2716192949868494,2.668392030208499,0.6909005080554456,1.4016523841607107,1.9774915221530527,0.7741935483870968,1.0,0.05,62,0.023312536289672003,0.009712883245855286,6.044394119358462,6.038333513297857,-0.006060606060604989,1.057324840764331,1.2596525096525095,f6r,herbal,60
104,0.8269230769230769,4.701923076923077,4.5,6.286790198827118,0.9782961702950496,-0.29309944808945076,3.851988903570672,4.827205162522415,2.5994536107016653,0.6118031306111267,1.7878752264671705,1.9876504800905386,0.7831325301204819,0.9879518072289156,0.057692307692307696,83,2.220446049250313e-16,0.015185372484141757,6.375039431346932,6.372147865081872,-0.0028915662650597085,0.881178999078907,0.9604628736740597,f6v,herbal,61
64,0.90625,5.359375,5.0,5.8125,0.9922360630453733,-0.18200419706474366,3.635542998596401,4.887536271296349,2.2868929427718476,0.40677286594277823,1.8795180136066674,1.8801200768290685,0.85,0.9833333333333333,0.03125,60,0.0,0.0,5.7548875021634665,5.753406020681984,-0.0014814814814823052,0.8173804647849701,0.8948930188973918,f7r,herbal,70
73,0.7671232876712328,4.835616438356165,5.0,5.590174729964719,0.9626025626110801,-0.3807982567172274,3.7758500680779483,4.691444502807532,2.508949374500607,0.4428916103869191,1.4159564719268793,2.0660577641136872,0.8518518518518519,1.0,0.0821917808219178,54,0.0,0.017432406926636612,6.0,5.99,-0.009999999999999787,0.9653155035520269,0.6791569086651053,f7v,herbal,71
147,0.782312925170068,4.605442176870748,4.0,6.686855487793812,0.9768264124306661,-0.3466303042743047,3.822976017408977,5.24163561949299,2.6998399375588797,0.38712832089505583,2.215402114508913,2.3127116166638255,0.8715596330275229,0.9908256880733946,0.034013605442176874,109,2.220446049250313e-16,0.01084912136451599,6.96140690762691,6.976010082230085,0.014603174603174729,0.8300461136729821,0.7118135671435164,f8r,herbal,80
117,0.7435897435897436,4.752136752136752,5.0,6.187678369319057,0.960380666585988,-0.39966002350515645,3.5099806950523558,4.617422200799822,2.2176761368107263,0.4842714574635367,1.9521646187748347,1.7334046793471896,0.8333333333333334,1.0,0.06837606837606838,96,-2.220446049250313e-16,0.014006502272356003,6.596307314753105,6.626452279773009,0.030144965019903935,0.8712744193509567,0.8953532300717795,f8v,herbal,81
81,0.8888888888888888,4.802469135802469,5.0,6.092936422637701,0.9875219587293825,-0.2118849053179637,3.9775494980413963,4.71220658627322,2.4553690789348224,0.3573020081671324,1.6837722972109468,2.0980670707676903,0.8656716417910447,1.0,0.04938271604938271,67,0.0,0.0,6.149747119504677,6.149183739222987,-0.0005633802816902289,1.104867034621174,1.0881281864530226,f9r,herbal,90
84,0.7619047619047619,4.595238095238095,5.0,5.7742680541966935,0.9623780090327823,-0.3830047653131334,4.031265456962339,4.191698195497317,2.3928982403786483,0.41716458470653306,1.1887896933572264,1.9757336556721141,0.8636363636363636,1.0,0.08333333333333333,66,0.0,0.011890908425879476,6.142147223664539,6.163258334775651,0.021111111111111747,1.0399734616022558,1.1084214549624154,f9v,herbal,91
90,0.7777777777777778,4.722222222222222,4.0,5.946081813232293,0.9701105001667899,-0.3634911695797029,3.7003543424561762,4.608633417318189,2.321903061899406,0.42216598548990514,1.703630104014974,1.8997370764095012,0.8428571428571429,1.0,0.05555555555555555,70,0.0,0.0,6.285402218862257,6.280274013734051,-0.005128205128205998,1.2332972192127123,0.9807031456515994,f10r,herbal,100
57,0.7192982456140351,4.649122807017544,5.0,5.0695606281239165,0.9462457151613414,-0.4391912384525636,3.158039381913708,4.0608267612196665,2.0077637987979977,0.2657268229617389,1.4609954526282758,1.7420369758362588,0.875,1.0,0.14035087719298245,48,0.0,0.0,5.643856189774728,5.623554234773862,-0.020301955000865846,0.8831136839512255,1.0632621951219512,f10v,herbal,101
